"d","tot.tests","sens","Ds","rho","Da","Ts","Ta","sim","median","lower","upper","objective"
0,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1899,17,11,23,"tot.hosp"
0,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1899,9,5,14,"death"
0,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1899,291,237,353,"sympiso"
0,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1899,34,24,47,"asympiso"
0.05,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1900,501,375,647,"tot.cases"
0.05,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1900,4,3,7,"peak.hosp"
0.05,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1900,0,0,0,"days.above.thresh"
0.05,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1900,15,10,22,"tot.hosp"
0.05,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1900,9,5,13,"death"
0.05,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1900,266,219,318,"sympiso"
0.05,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1900,31,21,43,"asympiso"
0.1,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1901,445,329,587,"tot.cases"
0.1,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1901,4,3,7,"peak.hosp"
0.1,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1901,0,0,0,"days.above.thresh"
0.1,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1901,14,9,21,"tot.hosp"
0.1,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1901,8,4,13,"death"
0.1,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1901,245,202,292,"sympiso"
0.1,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1901,29,19,41,"asympiso"
0.15,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1902,393,287.95,520,"tot.cases"
0.15,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1902,4,2,6,"peak.hosp"
0.15,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1902,0,0,0,"days.above.thresh"
0.15,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1902,14,9,19,"tot.hosp"
0.15,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1902,8,4,12,"death"
0.15,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1902,226,187,268,"sympiso"
0.15,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1902,27,17,37.0500000000002,"asympiso"
0.2,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1903,347,254,463,"tot.cases"
0.2,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1903,4,2,6,"peak.hosp"
0.2,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1903,0,0,0,"days.above.thresh"
0.2,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1903,13,8,18,"tot.hosp"
0.2,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1903,7,4,12,"death"
0.2,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1903,208,173,247,"sympiso"
0.2,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1903,24,16,35,"asympiso"
0.25,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1904,307,224.95,405,"tot.cases"
0.25,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1904,4,2,6,"peak.hosp"
0.25,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1904,0,0,0,"days.above.thresh"
0.25,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1904,12,8,18,"tot.hosp"
0.25,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1904,7,3,11,"death"
0.25,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1904,194,162,228,"sympiso"
0.25,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1904,23,15,32,"asympiso"
0.3,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1905,268,199,353,"tot.cases"
0.3,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1905,4,2,6,"peak.hosp"
0.3,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1905,0,0,0,"days.above.thresh"
0.3,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1905,11,7,17,"tot.hosp"
0.3,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1905,7,3,11,"death"
0.3,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1905,180,150,210,"sympiso"
0.3,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1905,21,13,30,"asympiso"
0.35,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1906,235,175,312.05,"tot.cases"
0.35,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1906,4,2,6,"peak.hosp"
0.35,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1906,0,0,0,"days.above.thresh"
0.35,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1906,11,7,16,"tot.hosp"
0.35,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1906,6,3,10,"death"
0.35,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1906,166,140,194,"sympiso"
0.35,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1906,20,12,28,"asympiso"
0.4,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1907,208,153,273,"tot.cases"
0.4,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1907,4,2,6,"peak.hosp"
0.4,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1907,0,0,0,"days.above.thresh"
0.4,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1907,10,6,15,"tot.hosp"
0.4,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1907,6,3,10,"death"
0.4,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1907,154,132,180,"sympiso"
0.4,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1907,18,11,26,"asympiso"
0.45,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1908,179,132,236,"tot.cases"
0.45,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1908,3,2,5,"peak.hosp"
0.45,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1908,0,0,0,"days.above.thresh"
0.45,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1908,10,6,14,"tot.hosp"
0.45,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1908,6,3,9,"death"
0.45,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1908,143,122,167,"sympiso"
0.45,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1908,17,10,25,"asympiso"
0.5,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1909,156,116,203,"tot.cases"
0.5,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1909,3,2,5,"peak.hosp"
0.5,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1909,0,0,0,"days.above.thresh"
0.5,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1909,9,6,13,"tot.hosp"
0.5,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1909,5,3,9,"death"
0.5,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1909,134,115,155,"sympiso"
0.5,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1909,15,9,23,"asympiso"
0.55,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1910,136,103,177,"tot.cases"
0.55,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1910,3,2,5,"peak.hosp"
0.55,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1910,0,0,0,"days.above.thresh"
0.55,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1910,9,5,13,"tot.hosp"
0.55,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1910,5,2,9,"death"
0.55,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1910,126,109,145,"sympiso"
0.55,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1910,14,8,21,"asympiso"
0.6,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1911,117,88,153,"tot.cases"
0.6,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1911,3,2,5,"peak.hosp"
0.6,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1911,0,0,0,"days.above.thresh"
0.6,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1911,8,5,12,"tot.hosp"
0.6,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1911,5,2,8,"death"
0.6,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1911,118,102,134,"sympiso"
0.6,500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1911,13,7,20,"asympiso"
0,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1912,580,432,760,"tot.cases"
0,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1912,5,3,7,"peak.hosp"
0,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1912,0,0,0,"days.above.thresh"
0,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1912,17,11,24,"tot.hosp"
0,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1912,9,5,14,"death"
0,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1912,264,215.95,319,"sympiso"
0,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1912,62,46,82,"asympiso"
0.05,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1913,517,381.95,687,"tot.cases"
0.05,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1913,4,3,7,"peak.hosp"
0.05,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1913,0,0,0,"days.above.thresh"
0.05,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1913,16,10,22,"tot.hosp"
0.05,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1913,9,5,14,"death"
0.05,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1913,244,200,292,"sympiso"
0.05,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1913,58,42,76,"asympiso"
0.1,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1914,454,334,605,"tot.cases"
0.1,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1914,4,3,7,"peak.hosp"
0.1,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1914,0,0,0,"days.above.thresh"
0.1,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1914,15,9,21,"tot.hosp"
0.1,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1914,8,4,13,"death"
0.1,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1914,223,184,267,"sympiso"
0.1,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1914,53,38,70,"asympiso"
0.15,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1915,399,290,537,"tot.cases"
0.15,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1915,4,3,7,"peak.hosp"
0.15,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1915,0,0,0,"days.above.thresh"
0.15,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1915,14,9,20,"tot.hosp"
0.15,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1915,8,4,12,"death"
0.15,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1915,206,170,244,"sympiso"
0.15,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1915,49,34,65,"asympiso"
0.2,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1916,353,258,471,"tot.cases"
0.2,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1916,4,2,6,"peak.hosp"
0.2,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1916,0,0,0,"days.above.thresh"
0.2,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1916,13,8,19,"tot.hosp"
0.2,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1916,7,4,12,"death"
0.2,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1916,190,158,224,"sympiso"
0.2,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1916,45,32,60,"asympiso"
0.25,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1917,309,225,415,"tot.cases"
0.25,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1917,4,2,6,"peak.hosp"
0.25,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1917,0,0,0,"days.above.thresh"
0.25,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1917,12,8,18,"tot.hosp"
0.25,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1917,7,3,11,"death"
0.25,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1917,175,148,208,"sympiso"
0.25,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1917,41,29,55,"asympiso"
0.3,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1918,271,200,360,"tot.cases"
0.3,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1918,4,2,6,"peak.hosp"
0.3,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1918,0,0,0,"days.above.thresh"
0.3,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1918,11,7,17,"tot.hosp"
0.3,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1918,7,3,11,"death"
0.3,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1918,163,137,192,"sympiso"
0.3,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1918,38,27,51,"asympiso"
0.35,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1919,237,173,316,"tot.cases"
0.35,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1919,4,2,6,"peak.hosp"
0.35,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1919,0,0,0,"days.above.thresh"
0.35,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1919,11,7,16,"tot.hosp"
0.35,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1919,6,3,10,"death"
0.35,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1919,151,128,178,"sympiso"
0.35,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1919,35,24,47,"asympiso"
0.4,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1920,206,152,271.05,"tot.cases"
0.4,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1920,4,2,6,"peak.hosp"
0.4,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1920,0,0,0,"days.above.thresh"
0.4,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1920,10,6,15,"tot.hosp"
0.4,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1920,6,3,10,"death"
0.4,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1920,141,120,164,"sympiso"
0.4,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1920,32,22,44,"asympiso"
0.45,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1921,180,134,237,"tot.cases"
0.45,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1921,3,2,5,"peak.hosp"
0.45,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1921,0,0,0,"days.above.thresh"
0.45,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1921,10,6,14,"tot.hosp"
0.45,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1921,6,3,9,"death"
0.45,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1921,131,112,152,"sympiso"
0.45,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1921,30,20,40,"asympiso"
0.5,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1922,156,117,203,"tot.cases"
0.5,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1922,3,2,5,"peak.hosp"
0.5,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1922,0,0,0,"days.above.thresh"
0.5,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1922,9,6,13,"tot.hosp"
0.5,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1922,6,3,9,"death"
0.5,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1922,123,105,142,"sympiso"
0.5,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1922,27,19,37,"asympiso"
0.55,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1923,135,101,177,"tot.cases"
0.55,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1923,3,2,5,"peak.hosp"
0.55,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1923,0,0,0,"days.above.thresh"
0.55,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1923,9,5,13,"tot.hosp"
0.55,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1923,5,2,9,"death"
0.55,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1923,115,99,132,"sympiso"
0.55,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1923,25,17,35,"asympiso"
0.6,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1924,118,89,152,"tot.cases"
0.6,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1924,3,2,5,"peak.hosp"
0.6,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1924,0,0,0,"days.above.thresh"
0.6,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1924,8,5,12,"tot.hosp"
0.6,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1924,5,2,8,"death"
0.6,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1924,108,94,124,"sympiso"
0.6,1000,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1924,23,16,32,"asympiso"
0,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1925,601,443,791.05,"tot.cases"
0,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1925,5,3,8,"peak.hosp"
0,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1925,0,0,0,"days.above.thresh"
0,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1925,17,11,24,"tot.hosp"
0,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1925,9,5,14,"death"
0,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1925,242,196,293,"sympiso"
0,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1925,87,65,111,"asympiso"
0.05,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1926,533,395,702,"tot.cases"
0.05,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1926,5,3,7,"peak.hosp"
0.05,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1926,0,0,0,"days.above.thresh"
0.05,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1926,16,10,23,"tot.hosp"
0.05,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1926,9,5,14,"death"
0.05,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1926,222,183,267,"sympiso"
0.05,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1926,80,60,105,"asympiso"
0.1,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1927,469,343,630,"tot.cases"
0.1,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1927,4,3,7,"peak.hosp"
0.1,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1927,0,0,0,"days.above.thresh"
0.1,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1927,15,9,22,"tot.hosp"
0.1,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1927,8,4,13,"death"
0.1,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1927,203,168,243,"sympiso"
0.1,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1927,73,54,96,"asympiso"
0.15,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1928,413,301,552,"tot.cases"
0.15,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1928,4,3,6,"peak.hosp"
0.15,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1928,0,0,0,"days.above.thresh"
0.15,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1928,14,9,20,"tot.hosp"
0.15,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1928,8,4,13,"death"
0.15,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1928,189,155,223,"sympiso"
0.15,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1928,67,50,88,"asympiso"
0.2,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1929,360,259,486,"tot.cases"
0.2,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1929,4,2,6,"peak.hosp"
0.2,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1929,0,0,0,"days.above.thresh"
0.2,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1929,13,8,19,"tot.hosp"
0.2,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1929,7,4,12,"death"
0.2,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1929,173,144,207,"sympiso"
0.2,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1929,61,45,80,"asympiso"
0.25,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1930,316,231,423,"tot.cases"
0.25,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1930,4,2,6,"peak.hosp"
0.25,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1930,0,0,0,"days.above.thresh"
0.25,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1930,12,8,18,"tot.hosp"
0.25,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1930,7,4,11,"death"
0.25,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1930,160,134,190,"sympiso"
0.25,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1930,56,41,73,"asympiso"
0.3,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1931,276,202,369,"tot.cases"
0.3,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1931,4,2,6,"peak.hosp"
0.3,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1931,0,0,0,"days.above.thresh"
0.3,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1931,11,7,17,"tot.hosp"
0.3,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1931,7,3,11,"death"
0.3,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1931,149,125,176,"sympiso"
0.3,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1931,52,38,68,"asympiso"
0.35,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1932,241,176,321,"tot.cases"
0.35,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1932,4,2,6,"peak.hosp"
0.35,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1932,0,0,0,"days.above.thresh"
0.35,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1932,11,7,16,"tot.hosp"
0.35,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1932,6,3,10,"death"
0.35,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1932,138,117,163,"sympiso"
0.35,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1932,48,35,62,"asympiso"
0.4,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1933,209,154,278,"tot.cases"
0.4,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1933,3.5,2,6,"peak.hosp"
0.4,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1933,0,0,0,"days.above.thresh"
0.4,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1933,10,6,15,"tot.hosp"
0.4,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1933,6,3,10,"death"
0.4,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1933,129,109,150,"sympiso"
0.4,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1933,44,32,57,"asympiso"
0.45,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1934,184,134,241,"tot.cases"
0.45,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1934,3,2,5,"peak.hosp"
0.45,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1934,0,0,0,"days.above.thresh"
0.45,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1934,10,6,14,"tot.hosp"
0.45,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1934,6,3,9,"death"
0.45,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1934,120,103,140,"sympiso"
0.45,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1934,40,29,53,"asympiso"
0.5,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1935,158,117,208,"tot.cases"
0.5,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1935,3,2,5,"peak.hosp"
0.5,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1935,0,0,0,"days.above.thresh"
0.5,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1935,9,6,14,"tot.hosp"
0.5,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1935,6,3,9,"death"
0.5,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1935,112.5,96,130,"sympiso"
0.5,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1935,37,27,49,"asympiso"
0.55,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1936,138,102,181,"tot.cases"
0.55,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1936,3,2,5,"peak.hosp"
0.55,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1936,0,0,0,"days.above.thresh"
0.55,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1936,9,6,13,"tot.hosp"
0.55,1500,1,5.5,0.5,5.5,0.181818181818182,0.181818181818182,1936,5,2,9,"death"
